id,year,time_id,stage_id,gameday_id,capa,tv_num,home_id,away_id,temperature,humidity_id,weather_id,y
14750,2012.0,1305.0,2.0,1104.0,40000.0,2.0,24.0,18.0,17.7,57.0,13.0,17028.0
14751,2012.0,1304.0,2.0,1111.0,21292.0,3.0,18.0,16.0,13.4,65.0,13.0,7780.0
14752,2012.0,1303.0,2.0,1111.0,15589.0,3.0,32.0,7.0,15.9,63.0,13.0,4510.0
14753,2012.0,1305.0,2.0,1111.0,15135.0,3.0,12.0,29.0,13.0,60.0,13.0,5765.0
14754,2012.0,1305.0,2.0,1111.0,10328.0,2.0,42.0,38.0,15.0,66.0,13.0,7139.0
14755,2012.0,1303.0,2.0,1111.0,15454.0,2.0,34.0,40.0,14.0,52.0,13.0,8034.0
14756,2012.0,1304.0,2.0,1111.0,20396.0,4.0,30.0,24.0,7.3,85.0,13.0,12956.0
14757,2012.0,1304.0,2.0,1111.0,25250.0,2.0,3.0,35.0,15.5,71.0,15.0,5254.0
14758,2012.0,1304.0,2.0,1111.0,20588.0,4.0,22.0,20.0,15.9,86.0,27.0,12296.0
14759,2012.0,1303.0,2.0,1111.0,16033.0,3.0,5.0,1.0,19.3,71.0,20.0,4069.0
14760,2012.0,1304.0,2.0,1111.0,19637.0,2.0,27.0,13.0,17.0,81.0,27.0,3461.0
14761,2012.0,1304.0,2.0,1111.0,32000.0,3.0,19.0,28.0,20.8,70.0,13.0,9688.0
14836,2013.0,1406.0,1.0,302.0,19694.0,4.0,17.0,20.0,4.9,42.0,12.0,16353.0
14837,2013.0,1404.0,1.0,302.0,72327.0,2.0,33.0,38.0,12.3,23.0,2.0,24298.0
14838,2013.0,1404.0,1.0,302.0,40000.0,4.0,23.0,14.0,7.2,39.0,2.0,21748.0
14839,2013.0,1405.0,1.0,302.0,47816.0,4.0,15.0,2.0,6.6,43.0,23.0,15051.0
14840,2013.0,1406.0,1.0,302.0,50000.0,3.0,10.0,36.0,5.2,73.0,13.0,27911.0
14841,2013.0,1404.0,1.0,302.0,24490.0,4.0,9.0,39.0,13.6,27.0,2.0,12728.0
14842,2013.0,1603.0,1.0,302.0,15600.0,3.0,25.0,37.0,8.3,12.0,2.0,11330.0
14843,2013.0,1904.0,1.0,302.0,40000.0,3.0,24.0,41.0,6.0,51.0,13.0,17055.0
14844,2013.0,1304.0,1.0,303.0,15349.0,2.0,31.0,26.0,9.9,27.0,13.0,13785.0
14845,2013.0,1304.0,1.0,309.0,42300.0,3.0,2.0,10.0,9.6,36.0,2.0,28118.0
14846,2013.0,1405.0,1.0,309.0,40728.0,3.0,39.0,17.0,21.1,33.0,2.0,19981.0
14847,2013.0,1404.0,1.0,309.0,49970.0,3.0,41.0,31.0,22.1,22.0,2.0,26256.0
14848,2013.0,1405.0,1.0,309.0,17000.0,3.0,20.0,15.0,25.3,12.0,2.0,12116.0
14849,2013.0,1403.0,1.0,309.0,20281.0,3.0,37.0,33.0,22.6,28.0,2.0,16487.0
14850,2013.0,1504.0,1.0,309.0,54224.0,2.0,26.0,24.0,21.4,24.0,2.0,21657.0
14851,2013.0,1503.0,1.0,309.0,15165.0,3.0,14.0,25.0,21.7,22.0,2.0,10773.0
14852,2013.0,1605.0,1.0,309.0,63700.0,3.0,36.0,23.0,21.6,24.0,2.0,52293.0
14853,2013.0,1904.0,1.0,309.0,15100.0,3.0,38.0,9.0,18.4,30.0,2.0,11439.0
14854,2013.0,1404.0,1.0,316.0,19694.0,3.0,17.0,31.0,14.9,32.0,6.0,13232.0
14855,2013.0,1403.0,1.0,316.0,72327.0,2.0,33.0,14.0,17.5,25.0,2.0,19195.0
14856,2013.0,1404.0,1.0,316.0,24490.0,2.0,9.0,26.0,19.0,35.0,2.0,8716.0
14857,2013.0,1405.0,1.0,316.0,40000.0,3.0,24.0,36.0,16.2,31.0,2.0,16510.0
14858,2013.0,1503.0,1.0,316.0,15600.0,3.0,25.0,2.0,20.8,20.0,2.0,10485.0
14859,2013.0,1504.0,1.0,316.0,47816.0,2.0,15.0,41.0,13.8,36.0,2.0,13702.0
14860,2013.0,1604.0,1.0,316.0,15100.0,2.0,38.0,37.0,15.9,42.0,2.0,9453.0
14861,2013.0,1904.0,1.0,316.0,17000.0,3.0,20.0,23.0,14.6,12.0,2.0,11230.0
14862,2013.0,1306.0,1.0,317.0,50000.0,2.0,10.0,39.0,14.9,47.0,13.0,16029.0
14863,2013.0,1304.0,1.0,330.0,20281.0,3.0,37.0,10.0,15.1,55.0,13.0,13137.0
14864,2013.0,1304.0,1.0,330.0,47816.0,2.0,15.0,17.0,16.1,26.0,2.0,13721.0
14865,2013.0,1404.0,1.0,330.0,15165.0,2.0,14.0,9.0,15.8,67.0,2.0,8741.0
14866,2013.0,1503.0,1.0,330.0,15600.0,2.0,25.0,39.0,9.6,64.0,13.0,11492.0
14867,2013.0,1504.0,1.0,330.0,15349.0,2.0,31.0,24.0,8.6,67.0,13.0,9144.0
14868,2013.0,1503.0,1.0,330.0,26530.0,2.0,26.0,20.0,9.7,56.0,13.0,14108.0
14869,2013.0,1503.0,1.0,330.0,20000.0,3.0,23.0,38.0,17.2,24.0,10.0,10706.0
14870,2013.0,1603.0,1.0,330.0,42300.0,2.0,2.0,36.0,6.3,35.0,2.0,29095.0
14871,2013.0,1904.0,1.0,330.0,72327.0,3.0,33.0,41.0,9.6,63.0,13.0,23698.0
14872,2013.0,1404.0,1.0,406.0,19694.0,2.0,17.0,2.0,13.8,71.0,13.0,12883.0
14873,2013.0,1403.0,1.0,406.0,49970.0,3.0,41.0,25.0,18.0,58.0,15.0,13859.0
14874,2013.0,1404.0,1.0,406.0,50000.0,2.0,10.0,33.0,15.8,90.0,27.0,10554.0
14875,2013.0,1404.0,1.0,406.0,24490.0,3.0,9.0,37.0,18.2,78.0,27.0,6707.0
14876,2013.0,1404.0,1.0,406.0,40000.0,2.0,24.0,20.0,15.6,81.0,1.0,7913.0
14877,2013.0,1504.0,1.0,406.0,40728.0,2.0,39.0,15.0,18.8,60.0,15.0,10837.0
14878,2013.0,1703.0,1.0,406.0,15349.0,2.0,31.0,23.0,15.5,96.0,27.0,8180.0
14879,2013.0,1704.0,1.0,406.0,15100.0,2.0,38.0,26.0,16.4,90.0,27.0,7347.0
14880,2013.0,1904.0,1.0,406.0,63700.0,4.0,36.0,14.0,15.6,95.0,27.0,23295.0
14881,2013.0,1304.0,1.0,413.0,17000.0,3.0,20.0,31.0,16.8,26.0,2.0,10569.0
14882,2013.0,1404.0,1.0,413.0,19694.0,2.0,17.0,41.0,11.7,41.0,2.0,13655.0
14883,2013.0,1403.0,1.0,413.0,72327.0,2.0,33.0,26.0,16.5,37.0,2.0,27204.0
14884,2013.0,1403.0,1.0,413.0,40000.0,3.0,23.0,2.0,14.8,33.0,2.0,13159.0
14885,2013.0,1404.0,1.0,413.0,40000.0,3.0,24.0,39.0,18.0,28.0,2.0,10571.0
14886,2013.0,1704.0,1.0,413.0,20281.0,2.0,37.0,14.0,13.2,55.0,2.0,15113.0
14887,2013.0,1904.0,1.0,413.0,47816.0,3.0,15.0,25.0,13.3,31.0,2.0,13384.0
14888,2013.0,1305.0,1.0,414.0,50000.0,3.0,10.0,9.0,19.6,57.0,13.0,13164.0
14889,2013.0,1505.0,1.0,414.0,63700.0,3.0,36.0,38.0,20.2,35.0,13.0,36477.0
14890,2013.0,1303.0,1.0,420.0,26530.0,2.0,26.0,17.0,12.8,46.0,15.0,14739.0
14891,2013.0,1304.0,1.0,420.0,20281.0,3.0,37.0,15.0,11.6,53.0,13.0,10252.0
14892,2013.0,1404.0,1.0,420.0,49970.0,3.0,41.0,23.0,10.3,57.0,15.0,16804.0
14893,2013.0,1404.0,1.0,420.0,24490.0,2.0,9.0,31.0,11.5,70.0,27.0,7287.0
14894,2013.0,1503.0,1.0,420.0,15165.0,3.0,14.0,10.0,12.8,48.0,13.0,8377.0
14895,2013.0,1604.0,1.0,420.0,15600.0,2.0,25.0,36.0,9.3,72.0,27.0,13016.0
14896,2013.0,1604.0,1.0,420.0,15100.0,2.0,38.0,24.0,8.3,81.0,27.0,6301.0
14897,2013.0,1904.0,1.0,420.0,40728.0,2.0,39.0,20.0,9.6,72.0,27.0,9898.0
14898,2013.0,1904.0,1.0,420.0,42300.0,3.0,2.0,33.0,6.6,56.0,27.0,21415.0
14899,2013.0,1904.0,1.0,426.0,15349.0,2.0,31.0,25.0,12.4,69.0,25.0,8086.0
14900,2013.0,1403.0,1.0,427.0,42300.0,2.0,2.0,39.0,12.3,56.0,13.0,23578.0
14901,2013.0,1404.0,1.0,427.0,20000.0,3.0,23.0,10.0,18.4,29.0,2.0,13004.0
14902,2013.0,1404.0,1.0,427.0,19628.0,2.0,15.0,24.0,19.2,29.0,2.0,14037.0
14903,2013.0,1603.0,1.0,427.0,72327.0,2.0,33.0,20.0,19.4,24.0,2.0,24149.0
14904,2013.0,1604.0,1.0,427.0,15165.0,2.0,14.0,38.0,16.9,29.0,2.0,9272.0
14905,2013.0,1705.0,1.0,427.0,63700.0,2.0,36.0,37.0,15.4,29.0,2.0,37945.0
14906,2013.0,1904.0,1.0,427.0,49970.0,3.0,41.0,26.0,13.2,29.0,2.0,26555.0
14907,2013.0,1604.0,1.0,428.0,19694.0,4.0,17.0,9.0,14.5,32.0,2.0,14359.0
14908,2013.0,1305.0,1.0,503.0,40000.0,2.0,24.0,25.0,21.1,38.0,2.0,11334.0
14909,2013.0,1404.0,1.0,503.0,17000.0,2.0,20.0,14.0,20.5,26.0,2.0,14062.0
14910,2013.0,1504.0,1.0,503.0,20281.0,2.0,37.0,2.0,21.2,26.0,2.0,16380.0
14911,2013.0,1534.0,1.0,503.0,72327.0,3.0,33.0,39.0,17.9,46.0,2.0,40034.0
14912,2013.0,1603.0,1.0,503.0,15100.0,2.0,38.0,15.0,16.6,52.0,2.0,10947.0
14913,2013.0,1804.0,1.0,503.0,24490.0,2.0,9.0,41.0,18.3,40.0,2.0,14024.0
14914,2013.0,1904.0,1.0,503.0,26530.0,3.0,26.0,23.0,17.5,47.0,13.0,16292.0
14915,2013.0,1906.0,1.0,529.0,50000.0,2.0,10.0,31.0,22.8,80.0,13.0,10045.0
14916,2013.0,1934.0,1.0,529.0,63700.0,2.0,36.0,17.0,21.2,74.0,13.0,24184.0
14917,2013.0,1404.0,1.0,506.0,42300.0,2.0,2.0,20.0,17.4,58.0,32.0,27720.0
14918,2013.0,1403.0,1.0,506.0,20281.0,3.0,37.0,26.0,21.4,54.0,2.0,16829.0
14919,2013.0,1503.0,1.0,506.0,15600.0,3.0,25.0,10.0,27.1,33.0,6.0,13365.0
14920,2013.0,1503.0,1.0,506.0,49970.0,3.0,41.0,14.0,24.1,30.0,2.0,28565.0
14921,2013.0,1604.0,1.0,506.0,40728.0,2.0,39.0,38.0,22.6,34.0,2.0,16411.0
14922,2013.0,1604.0,1.0,506.0,47816.0,2.0,15.0,36.0,22.8,29.0,2.0,32378.0
14923,2013.0,1604.0,1.0,506.0,40000.0,3.0,24.0,9.0,22.6,29.0,2.0,16760.0
14924,2013.0,1904.0,1.0,506.0,15349.0,3.0,31.0,33.0,18.6,69.0,2.0,13621.0
14925,2013.0,1903.0,1.0,506.0,40000.0,2.0,23.0,17.0,19.8,41.0,2.0,12075.0
14926,2013.0,1304.0,1.0,511.0,50000.0,2.0,10.0,24.0,21.7,54.0,13.0,10708.0
14927,2013.0,1404.0,1.0,511.0,19694.0,3.0,17.0,25.0,15.6,77.0,27.0,14327.0
14928,2013.0,1404.0,1.0,511.0,15165.0,3.0,14.0,31.0,20.4,92.0,27.0,9444.0
14929,2013.0,1404.0,1.0,511.0,24490.0,2.0,9.0,2.0,22.6,43.0,2.0,7376.0
14930,2013.0,1503.0,1.0,511.0,26530.0,2.0,26.0,15.0,19.1,83.0,27.0,12345.0
14931,2013.0,1504.0,1.0,511.0,40000.0,3.0,23.0,33.0,19.1,91.0,1.0,18512.0
14932,2013.0,1704.0,1.0,511.0,15100.0,2.0,38.0,41.0,17.4,87.0,27.0,8248.0
14933,2013.0,1703.0,1.0,511.0,17000.0,2.0,20.0,37.0,16.2,83.0,27.0,7754.0
14934,2013.0,1903.0,1.0,511.0,63700.0,4.0,36.0,39.0,17.1,89.0,27.0,46649.0
14935,2013.0,1406.0,1.0,518.0,40728.0,3.0,39.0,23.0,22.9,36.0,2.0,17161.0
14936,2013.0,1403.0,1.0,518.0,42300.0,4.0,2.0,24.0,22.4,39.0,2.0,25279.0
14937,2013.0,1403.0,1.0,518.0,15165.0,3.0,14.0,26.0,21.7,46.0,2.0,10429.0
14938,2013.0,1404.0,1.0,518.0,50000.0,3.0,10.0,20.0,23.6,43.0,2.0,10550.0
14939,2013.0,1503.0,1.0,518.0,15349.0,2.0,31.0,15.0,24.1,31.0,2.0,11056.0
14940,2013.0,1604.0,1.0,518.0,72327.0,2.0,33.0,17.0,21.6,44.0,2.0,23083.0
14941,2013.0,1703.0,1.0,518.0,15600.0,2.0,25.0,38.0,20.0,43.0,2.0,10886.0
14942,2013.0,1905.0,1.0,518.0,63700.0,2.0,36.0,9.0,20.4,54.0,2.0,31175.0
14943,2013.0,1904.0,1.0,518.0,49970.0,4.0,41.0,37.0,16.6,56.0,2.0,24003.0
14944,2013.0,1404.0,1.0,525.0,15100.0,2.0,38.0,10.0,20.8,64.0,3.0,10682.0
14945,2013.0,1404.0,1.0,525.0,17000.0,2.0,20.0,25.0,26.1,31.0,2.0,11063.0
14946,2013.0,1404.0,1.0,525.0,20281.0,3.0,37.0,17.0,22.9,65.0,2.0,12642.0
14947,2013.0,1503.0,1.0,525.0,26530.0,2.0,26.0,2.0,22.4,51.0,13.0,16002.0
14948,2013.0,1504.0,1.0,525.0,24490.0,3.0,9.0,33.0,30.4,34.0,2.0,13197.0
14949,2013.0,1534.0,1.0,525.0,40000.0,3.0,24.0,14.0,26.0,41.0,2.0,11141.0
14950,2013.0,1705.0,1.0,525.0,40728.0,2.0,39.0,41.0,16.4,71.0,2.0,17969.0
14951,2013.0,1905.0,1.0,525.0,19628.0,3.0,15.0,23.0,23.5,54.0,13.0,16362.0
14952,2013.0,1604.0,1.0,526.0,54224.0,2.0,31.0,36.0,23.3,65.0,2.0,34021.0
14953,2013.0,1805.0,1.0,706.0,54224.0,2.0,20.0,36.0,28.5,67.0,2.0,28906.0
14954,2013.0,1834.0,1.0,706.0,49970.0,3.0,41.0,10.0,28.8,67.0,2.0,27852.0
14955,2013.0,1903.0,1.0,706.0,19694.0,2.0,17.0,38.0,25.3,84.0,15.0,13470.0
14956,2013.0,1904.0,1.0,706.0,15600.0,4.0,25.0,9.0,29.3,67.0,2.0,12449.0
14957,2013.0,1903.0,1.0,706.0,26530.0,2.0,26.0,39.0,27.7,73.0,13.0,18447.0
14958,2013.0,1904.0,1.0,706.0,15454.0,2.0,33.0,24.0,27.1,76.0,2.0,12537.0
14959,2013.0,1903.0,1.0,706.0,42300.0,2.0,2.0,31.0,24.2,92.0,29.0,26547.0
14960,2013.0,1903.0,1.0,706.0,15165.0,2.0,14.0,15.0,25.9,92.0,13.0,12206.0
14961,2013.0,1904.0,1.0,706.0,40000.0,3.0,23.0,37.0,27.4,86.0,13.0,17950.0
14962,2013.0,1904.0,1.0,710.0,40728.0,3.0,39.0,37.0,26.9,77.0,13.0,7495.0
14963,2013.0,1903.0,1.0,710.0,15600.0,2.0,25.0,23.0,30.5,65.0,2.0,9644.0
14964,2013.0,1904.0,1.0,710.0,15100.0,2.0,38.0,31.0,28.1,77.0,2.0,7319.0
14965,2013.0,1904.0,1.0,710.0,15165.0,2.0,14.0,2.0,26.2,88.0,2.0,5698.0
14966,2013.0,1905.0,1.0,710.0,19628.0,2.0,15.0,33.0,30.1,65.0,2.0,13272.0
14967,2013.0,1905.0,1.0,710.0,50000.0,2.0,10.0,26.0,26.6,85.0,2.0,10236.0
14968,2013.0,1904.0,1.0,710.0,24490.0,2.0,9.0,20.0,30.2,61.0,2.0,6292.0
14969,2013.0,1905.0,1.0,710.0,40000.0,2.0,24.0,17.0,27.9,68.0,2.0,7067.0
14970,2013.0,1935.0,1.0,710.0,63700.0,2.0,36.0,41.0,29.4,68.0,2.0,25638.0
14971,2013.0,1804.0,1.0,713.0,20281.0,2.0,37.0,24.0,27.4,89.0,27.0,15191.0
14972,2013.0,1834.0,1.0,713.0,17000.0,2.0,20.0,38.0,27.4,57.0,13.0,10175.0
14973,2013.0,1904.0,1.0,713.0,19694.0,2.0,17.0,14.0,21.4,84.0,13.0,14318.0
14974,2013.0,1905.0,1.0,713.0,54224.0,3.0,31.0,39.0,29.7,77.0,13.0,25904.0
14975,2013.0,1903.0,1.0,713.0,26530.0,2.0,26.0,36.0,29.4,73.0,13.0,19010.0
14976,2013.0,1904.0,1.0,713.0,72327.0,2.0,33.0,25.0,30.6,67.0,13.0,29722.0
14977,2013.0,1903.0,1.0,713.0,42300.0,2.0,2.0,41.0,24.9,80.0,27.0,26547.0
14978,2013.0,1904.0,1.0,713.0,20000.0,2.0,23.0,9.0,27.9,79.0,27.0,9237.0
14979,2013.0,1905.0,1.0,713.0,50000.0,2.0,10.0,15.0,25.1,93.0,14.0,19244.0
14980,2013.0,1904.0,1.0,717.0,19694.0,2.0,17.0,10.0,20.5,77.0,27.0,11755.0
14981,2013.0,1904.0,1.0,717.0,40728.0,2.0,39.0,14.0,19.3,92.0,27.0,6681.0
14982,2013.0,1905.0,1.0,717.0,63700.0,4.0,36.0,33.0,24.1,87.0,27.0,23725.0
14983,2013.0,1903.0,1.0,717.0,15600.0,2.0,25.0,26.0,23.3,89.0,27.0,7412.0
14984,2013.0,1904.0,1.0,717.0,15349.0,2.0,31.0,37.0,22.3,91.0,27.0,7013.0
14985,2013.0,1904.0,1.0,717.0,15100.0,2.0,38.0,2.0,24.1,83.0,15.0,6080.0
14986,2013.0,1905.0,1.0,717.0,19628.0,2.0,15.0,9.0,28.9,67.0,2.0,9119.0
14987,2013.0,1905.0,1.0,717.0,40000.0,2.0,24.0,23.0,28.4,71.0,2.0,7104.0
14988,2013.0,1934.0,1.0,717.0,49970.0,2.0,41.0,20.0,23.5,87.0,29.0,12905.0
14989,2013.0,1903.0,1.0,731.0,26530.0,2.0,26.0,38.0,27.3,73.0,13.0,15934.0
14990,2013.0,1904.0,1.0,731.0,17000.0,4.0,20.0,17.0,28.7,62.0,13.0,8773.0
14991,2013.0,1903.0,1.0,731.0,42300.0,2.0,2.0,15.0,27.9,75.0,15.0,18919.0
14992,2013.0,1905.0,1.0,731.0,20281.0,2.0,37.0,41.0,27.3,80.0,2.0,10781.0
14993,2013.0,1904.0,1.0,731.0,50889.0,2.0,14.0,36.0,27.5,87.0,2.0,20049.0
14994,2013.0,1904.0,1.0,731.0,50000.0,2.0,10.0,25.0,27.9,87.0,2.0,16351.0
14995,2013.0,1904.0,1.0,731.0,24490.0,2.0,9.0,24.0,29.0,76.0,2.0,10304.0
14996,2013.0,1934.0,1.0,731.0,72327.0,2.0,33.0,31.0,26.6,78.0,13.0,20294.0
14997,2013.0,1934.0,1.0,731.0,40000.0,2.0,23.0,39.0,30.1,67.0,2.0,15881.0
14998,2013.0,1804.0,1.0,803.0,63700.0,2.0,36.0,10.0,28.4,63.0,2.0,42426.0
14999,2013.0,1834.0,1.0,803.0,40728.0,2.0,39.0,25.0,26.1,76.0,15.0,14925.0
15000,2013.0,1904.0,1.0,803.0,19694.0,3.0,17.0,26.0,23.4,74.0,2.0,14365.0
15001,2013.0,1903.0,1.0,803.0,15349.0,2.0,31.0,9.0,26.9,77.0,2.0,8815.0
15002,2013.0,1904.0,1.0,803.0,49970.0,2.0,41.0,24.0,25.4,81.0,2.0,22309.0
15003,2013.0,1904.0,1.0,803.0,15100.0,2.0,38.0,33.0,25.9,82.0,13.0,13786.0
15004,2013.0,1904.0,1.0,803.0,42300.0,2.0,2.0,37.0,25.8,72.0,13.0,22650.0
15005,2013.0,1904.0,1.0,803.0,15165.0,2.0,14.0,23.0,26.5,81.0,2.0,14272.0
15006,2013.0,1904.0,1.0,803.0,19628.0,2.0,15.0,20.0,28.9,66.0,2.0,13633.0
15007,2013.0,1804.0,1.0,810.0,20281.0,2.0,37.0,38.0,29.3,85.0,2.0,15395.0
15008,2013.0,1834.0,1.0,810.0,17000.0,2.0,20.0,2.0,32.2,59.0,2.0,12749.0
15009,2013.0,1904.0,1.0,810.0,19694.0,2.0,17.0,39.0,28.8,73.0,2.0,17892.0
15010,2013.0,1903.0,1.0,810.0,15600.0,3.0,25.0,15.0,34.2,64.0,2.0,12093.0
15011,2013.0,1904.0,1.0,810.0,26530.0,2.0,26.0,41.0,33.3,58.0,2.0,17864.0
15012,2013.0,1904.0,1.0,810.0,15454.0,2.0,33.0,9.0,32.8,64.0,2.0,13427.0
15013,2013.0,1904.0,1.0,810.0,40000.0,3.0,23.0,36.0,29.8,72.0,2.0,30478.0
15014,2013.0,1905.0,1.0,810.0,50000.0,3.0,10.0,14.0,29.0,86.0,2.0,19705.0
15015,2013.0,1905.0,1.0,810.0,40000.0,2.0,24.0,31.0,31.3,62.0,2.0,23814.0
15016,2013.0,1834.0,1.0,817.0,40728.0,2.0,39.0,2.0,27.9,77.0,2.0,16392.0
15017,2013.0,1834.0,1.0,817.0,49970.0,2.0,41.0,33.0,28.6,70.0,2.0,30698.0
15018,2013.0,1834.0,1.0,817.0,17000.0,2.0,20.0,26.0,28.6,58.0,2.0,12657.0
15019,2013.0,1904.0,1.0,817.0,15100.0,2.0,38.0,14.0,28.1,74.0,2.0,12140.0
15020,2013.0,1904.0,1.0,817.0,19628.0,2.0,15.0,37.0,29.6,72.0,2.0,16196.0
15021,2013.0,1903.0,1.0,817.0,24490.0,3.0,9.0,25.0,31.1,56.0,2.0,22530.0
15022,2013.0,1803.0,1.0,817.0,63700.0,3.0,36.0,24.0,29.8,62.0,2.0,32329.0
15023,2013.0,1903.0,1.0,817.0,15349.0,2.0,31.0,17.0,28.8,81.0,2.0,11838.0
15024,2013.0,1905.0,1.0,817.0,50000.0,2.0,10.0,23.0,27.3,85.0,2.0,20879.0
15025,2013.0,1804.0,1.0,824.0,50889.0,2.0,37.0,36.0,28.2,63.0,13.0,21420.0
15026,2013.0,1904.0,1.0,824.0,40728.0,3.0,39.0,33.0,28.2,75.0,13.0,17608.0
15027,2013.0,1903.0,1.0,824.0,15600.0,2.0,25.0,31.0,28.3,58.0,13.0,11661.0
15028,2013.0,1904.0,1.0,824.0,15100.0,2.0,38.0,20.0,28.9,72.0,13.0,10165.0
15029,2013.0,1903.0,1.0,824.0,42300.0,2.0,2.0,26.0,25.5,75.0,2.0,28342.0
15030,2013.0,1904.0,1.0,824.0,15165.0,2.0,14.0,41.0,28.2,62.0,13.0,12809.0
15031,2013.0,1904.0,1.0,824.0,20000.0,2.0,23.0,15.0,28.5,58.0,13.0,18560.0
15032,2013.0,1904.0,1.0,824.0,24490.0,2.0,9.0,17.0,26.4,89.0,15.0,9266.0
15033,2013.0,1905.0,1.0,824.0,40000.0,2.0,24.0,10.0,26.3,91.0,1.0,13024.0
15034,2013.0,1904.0,1.0,828.0,19694.0,2.0,17.0,15.0,22.5,63.0,2.0,15101.0
15035,2013.0,1903.0,1.0,828.0,15349.0,2.0,31.0,38.0,25.6,72.0,2.0,8110.0
15036,2013.0,1904.0,1.0,828.0,54224.0,3.0,41.0,9.0,27.9,50.0,2.0,19666.0
15037,2013.0,1903.0,1.0,828.0,26530.0,2.0,26.0,25.0,27.5,54.0,2.0,14026.0
15038,2013.0,1903.0,1.0,828.0,17000.0,2.0,20.0,10.0,26.4,59.0,2.0,9033.0
15039,2013.0,1903.0,1.0,828.0,42300.0,2.0,2.0,14.0,24.6,54.0,2.0,18926.0
15040,2013.0,1902.0,1.0,828.0,20281.0,3.0,37.0,39.0,26.1,77.0,2.0,9238.0
15041,2013.0,1904.0,1.0,828.0,20000.0,2.0,23.0,24.0,27.8,46.0,2.0,9777.0
15042,2013.0,1934.0,1.0,828.0,72327.0,2.0,33.0,36.0,27.4,66.0,2.0,30481.0
15043,2013.0,1804.0,1.0,831.0,63700.0,2.0,36.0,2.0,31.0,63.0,2.0,40372.0
15044,2013.0,1835.0,1.0,831.0,40728.0,2.0,39.0,31.0,29.4,72.0,2.0,16212.0
15045,2013.0,1903.0,1.0,831.0,15600.0,2.0,25.0,33.0,30.4,66.0,2.0,12932.0
15046,2013.0,1904.0,1.0,831.0,15100.0,2.0,38.0,17.0,29.2,72.0,2.0,11188.0
15047,2013.0,1904.0,1.0,831.0,15165.0,2.0,14.0,20.0,28.0,87.0,13.0,9307.0
15048,2013.0,1904.0,1.0,831.0,47816.0,2.0,15.0,26.0,29.8,78.0,25.0,30579.0
15049,2013.0,1906.0,1.0,831.0,50000.0,3.0,10.0,41.0,24.6,80.0,13.0,13896.0
15050,2013.0,1904.0,1.0,831.0,24490.0,2.0,9.0,23.0,25.2,80.0,13.0,15569.0
15051,2013.0,1905.0,1.0,831.0,40000.0,2.0,24.0,37.0,24.9,89.0,1.0,9108.0
15052,2013.0,1903.0,1.0,913.0,15349.0,2.0,31.0,14.0,26.8,72.0,2.0,8499.0
15053,2013.0,1904.0,1.0,914.0,72327.0,2.0,33.0,15.0,28.5,77.0,13.0,35528.0
15054,2013.0,1835.0,1.0,914.0,17000.0,2.0,20.0,39.0,27.6,63.0,2.0,15137.0
15055,2013.0,1904.0,1.0,914.0,42300.0,2.0,2.0,25.0,28.5,82.0,2.0,33378.0
15056,2013.0,1503.0,1.0,914.0,20281.0,3.0,37.0,23.0,29.2,68.0,13.0,13189.0
15057,2013.0,1904.0,1.0,914.0,24490.0,2.0,9.0,38.0,28.8,65.0,20.0,9391.0
15058,2013.0,1904.0,1.0,914.0,19694.0,2.0,17.0,24.0,25.0,90.0,2.0,13411.0
15059,2013.0,1835.0,1.0,914.0,54224.0,2.0,41.0,36.0,28.5,69.0,13.0,34756.0
15060,2013.0,1904.0,1.0,914.0,26530.0,3.0,26.0,10.0,28.3,70.0,13.0,17390.0
15061,2013.0,1903.0,1.0,921.0,26530.0,2.0,26.0,9.0,25.4,71.0,2.0,18090.0
15062,2013.0,1904.0,1.0,921.0,15454.0,3.0,33.0,37.0,24.6,78.0,2.0,13416.0
15063,2013.0,1403.0,1.0,921.0,15165.0,3.0,14.0,39.0,26.8,69.0,2.0,10821.0
15064,2013.0,1904.0,1.0,921.0,20000.0,2.0,23.0,41.0,25.1,76.0,2.0,13329.0
15065,2013.0,1905.0,1.0,921.0,40000.0,2.0,24.0,38.0,25.2,79.0,10.0,8520.0
15066,2013.0,1704.0,1.0,921.0,63700.0,2.0,36.0,20.0,27.8,51.0,2.0,31077.0
15067,2013.0,1604.0,1.0,921.0,15600.0,2.0,25.0,17.0,30.0,44.0,2.0,11185.0
15068,2013.0,1404.0,1.0,921.0,50000.0,3.0,10.0,2.0,30.7,53.0,2.0,16196.0
15069,2013.0,1705.0,1.0,922.0,47816.0,2.0,15.0,31.0,28.4,43.0,2.0,33174.0
15070,2013.0,1534.0,1.0,928.0,40728.0,3.0,39.0,24.0,22.4,57.0,2.0,13020.0
15071,2013.0,1904.0,1.0,928.0,15600.0,4.0,25.0,41.0,21.2,52.0,2.0,11539.0
15072,2013.0,1504.0,1.0,928.0,20281.0,3.0,37.0,20.0,26.6,44.0,2.0,15088.0
15073,2013.0,1934.0,1.0,928.0,20000.0,2.0,23.0,26.0,21.9,64.0,2.0,12013.0
15074,2013.0,1804.0,1.0,928.0,19628.0,2.0,15.0,14.0,24.4,38.0,2.0,15704.0
15075,2013.0,1304.0,1.0,928.0,19694.0,2.0,17.0,33.0,20.9,55.0,2.0,17849.0
15076,2013.0,1503.0,1.0,928.0,15349.0,2.0,31.0,2.0,22.9,50.0,13.0,10290.0
